0,1,2,3,4,5,6,7,8,9
38679 days,nicole,hunter,9207,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,2020-07-12,f,,
31346 days,randy,garcia,5601,_universidad_de_palermo,diseño_de_imagen_y_sonido,2020-01-16,m,,
8523 days,adam,wright,2709,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-08-18,m,,
20393 days,desiree,lamb,3199,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-05-15,f,,
39545 days,john,graham,3218,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-08-31,m,,
40079 days,linda,walters,2763,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-05-20,f,,
36359 days,kerry,hamilton,6231,_universidad_de_palermo,licenciatura_en_psicología,2020-08-25,f,,
16750 days,robert,lewis,1601,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-05-28,m,,
16344 days,john,west,5561,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-10-11,m,,
39792 days,catherine,thompson,2111,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-11-12,f,,
44056 days,stephen,shaffer,6605,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,2021-01-01,m,,
30629 days,brenda,delgado,3620,universidad_nacional_de_tres_de_febrero,actuario_,2020-07-08,f,,
41314 days,susan,adams,3009,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,2020-06-22,f,,
22764 days,richard,ramirez,9107,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,2020-09-25,m,,
23553 days,stephanie,lopez,6000,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-11-10,f,,
40163 days,cameron,navarro,3218,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-11-26,m,,
33489 days,william,davis,3272,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-11-03,m,,
11851 days,michelle,haas,2212,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-09-09,f,,
23664 days,brandon,sutton,7203,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-08-30,m,,
28306 days,roberta,wood,6101,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,2020-07-12,f,,
39481 days,justin,gentry,7300,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-09-14,m,,
12159 days,russell,wilson,7220,_universidad_de_palermo,arquitectura,2020-11-05,m,,
36899 days,brandy,clark,3448,_universidad_de_palermo,licenciatura_en_musicoterapia,2020-08-15,f,,
12929 days,daniel,turner,8361,_universidad_de_palermo,ciencias_veterinarias,2020-03-23,m,,
28656 days,michael,rodriguez,2721,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-02-04,m,,
10865 days,katherine,wade,3486,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-09-02,f,,
8307 days,louis,caldwell,5380,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-09-19,m,,
35170 days,donna,gonzalez,3358,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-07-20,f,,
9930 days,tiffany,white,1864,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-07-25,f,,
21445 days,jennifer,martinez,8370,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,2020-06-01,f,,
33820 days,elizabeth,nguyen,6443,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-03-08,f,,
25906 days,megan,snyder,8172,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,2020-02-21,f,,
34322 days,melissa,macias,4606,universidad_nacional_de_tres_de_febrero,contador_público_,2020-04-07,f,,
8897 days,erin,saunders,2206,_universidad_de_palermo,ciencias_veterinarias,2020-10-23,f,,
21486 days,derrick,johnson,5360,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,2020-03-06,m,,
18900 days,patrick,freeman,8168,_universidad_de_palermo,diseño_industrial,2020-05-01,m,,
15222 days,abigail,phillips,5449,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-06-11,f,,
43500 days,jared,parsons,2253,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-09-04,m,,
35823 days,glenda,gonzalez,3231,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-01-25,f,,
41992 days,crystal,hall,3180,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,2020-10-16,f,,
39960 days,tiffany,davenport,9015,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-08-14,f,,
33770 days,timothy,rodriguez,6330,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-10-28,m,,
14737 days,michael,carrillo,5527,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-10-15,m,,
43669 days,david,jones,2349,universidad_nacional_de_tres_de_febrero,farmacia,2020-02-03,m,,
28530 days,samantha,smith,8503,universidad_nacional_de_tres_de_febrero,bioquímica,2020-06-06,f,,
27553 days,alan,king,5734,_universidad_de_palermo,licenciatura_en_artes,2020-10-10,m,,
24375 days,deborah,franklin,3206,_universidad_de_palermo,farmacia,2020-05-10,f,,
32239 days,chase,lawrence,3170,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-02-06,m,,
29666 days,lisa,mcfarland,7021,_universidad_de_palermo,licenciatura_en_administración_,2020-04-14,f,,
12525 days,brianna,petty,5384,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-11-06,f,,
34693 days,tristan,wall,7403,_universidad_de_palermo,bioquímica,2020-01-10,m,,
36359 days,mrs.,carmen,3192,_universidad_de_palermo,licenciatura_en_ciencia_política_,2020-03-01,f,,
22255 days,preston,hunter,8101,_universidad_de_palermo,técnico_para_bioterios_,2020-02-04,m,,
20126 days,douglas,garner,2307,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,2020-04-29,m,,
33713 days,margaret,morse,1618,_universidad_de_palermo,ingeniería_electrónica,2020-06-05,f,,
38094 days,ricky,walls,2187,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-10-18,m,,
19459 days,jennifer,dorsey,1629,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-08-21,f,,
10374 days,shelby,thompson,5763,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-06-19,f,,
24057 days,peter,burns,9001,universidad_nacional_de_tres_de_febrero,licenciatura_en_kinesiología_y_fisiatría,2020-02-11,m,,
25584 days,gerald,johnson,2187,_universidad_de_palermo,farmacia,2020-11-26,m,,
44152 days,daniel,smith,6712,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-03-31,m,,
38625 days,lisa,gonzalez,5607,_universidad_de_palermo,ciencias_veterinarias,2020-08-31,f,,
42576 days,eric,smith,2454,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-01-25,m,,
15205 days,carolyn,york,2622,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,2020-04-09,f,,
37077 days,justin,chavez,6321,universidad_nacional_de_tres_de_febrero,medicina,2020-01-15,m,,
42005 days,cody,zhang,7613,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,2020-08-28,m,,
12146 days,maria,reyes,4186,_universidad_de_palermo,licenciatura_en_ciencias_biológicas,2020-02-08,f,,
43765 days,isaac,peterson,3083,_universidad_de_palermo,contador_público_,2020-07-26,m,,
13471 days,darin,anderson,5775,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-07-29,m,,
39716 days,kimberly,burke,6437,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-06-29,f,,
36900 days,michelle,brown,4719,_universidad_de_palermo,ingeniería_electrónica,2020-07-19,f,,
39250 days,regina,jackson,4124,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-07-11,f,,
40719 days,stephen,baxter,1672,_universidad_de_palermo,licenciatura_en_administración_,2020-06-24,m,,
8115 days,jennifer,moore,6018,universidad_nacional_de_tres_de_febrero,licenciatura_en_kinesiología_y_fisiatría,2020-07-28,f,,
12904 days,brian,stark,5303,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-12-05,m,,
39001 days,luis,ramsey,3105,universidad_nacional_de_tres_de_febrero,contador_público_,2020-01-31,m,,
28279 days,kevin,lewis,6457,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-07-11,m,,
36299 days,daniel,lamb,6200,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-02-12,m,,
16367 days,joshua,johnson,6531,_universidad_de_palermo,medicina,2020-09-09,m,,
43384 days,david,stewart,1842,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,2020-09-04,m,,
10778 days,robert,wise,5601,universidad_nacional_de_tres_de_febrero,agronomía,2020-01-25,m,,
13499 days,noah,rosales,4146,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-11-26,m,,
29664 days,tyler,taylor,2531,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-07-24,m,,
33686 days,ashley,hobbs,5873,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-05-03,f,,
38402 days,jean,williams,1759,_universidad_de_palermo,licenciatura_en_ciencias_de_la_educación_,2020-07-11,f,,
21713 days,charles,orozco,2300,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-11-22,m,,
35846 days,jeremy,mcdowell,8373,_universidad_de_palermo,arquitectura,2020-11-15,m,,
38615 days,richard,nguyen,4750,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2020-10-11,m,,
38339 days,caleb,richardson,3262,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-05-21,m,,
16318 days,vanessa,james,3371,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2020-04-20,f,,
38810 days,amber,olson,6422,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo_,2020-03-13,f,,
34312 days,jennifer,graham,6380,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-08-17,f,,
14683 days,stephanie,gonzales,3451,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,2020-07-13,f,,
39061 days,frederick,davis,2342,_universidad_de_palermo,licenciatura_en_ciencia_política_,2020-11-28,m,,
44212 days,alexandra,rich,7261,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-06-11,f,,
16982 days,margaret,thomas,4634,_universidad_de_palermo,ingeniería_mecánica,2020-03-07,f,,
8819 days,kelli,young,6601,_universidad_de_palermo,bioquímica,2020-11-18,f,,
28396 days,aaron,vasquez,7545,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-11-01,m,,
21555 days,amanda,graham,2415,_universidad_de_palermo,ingeniería_en_informática,2020-08-03,f,,
35284 days,ashley,garcia,4503,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-10-06,f,,
25679 days,sandra,yang,8134,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-11-11,f,,
9846 days,richard,odonnell,5734,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-08-14,m,,
9395 days,lisa,foster,3038,universidad_nacional_de_tres_de_febrero,actuario_,2020-02-16,f,,
31147 days,stacy,schultz,4144,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-01-16,f,,
16446 days,ryan,fuller,4147,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-12-04,m,,
13440 days,douglas,thomas,1672,universidad_nacional_de_tres_de_febrero,actuario_,2020-07-12,m,,
39149 days,tiffany,navarro,1613,_universidad_de_palermo,agronomía,2020-02-23,f,,
37271 days,keith,booth,3231,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-02-11,m,,
22592 days,andrew,leon,5582,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-02-06,m,,
35398 days,belinda,wilson,4162,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-04-22,f,,
38666 days,ashley,wong,4139,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,2020-10-29,f,,
9108 days,scott,cox,6053,_universidad_de_palermo,actuario_,2020-10-07,m,,
7972 days,dr.,debra,5381,_universidad_de_palermo,contador_público_,2020-12-27,f,,
40458 days,melanie,carpenter,3586,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-07-19,f,,
35381 days,kevin,parsons,4242,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-02-01,m,,
17202 days,brian,brown,7318,_universidad_de_palermo,farmacia,2020-05-14,m,,
41377 days,john,thompson,7511,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,2020-03-06,m,,
17050 days,patricia,gomez,3432,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-07-05,f,,
37575 days,benjamin,singleton,2449,_universidad_de_palermo,arquitectura,2020-06-07,m,,
17843 days,brittany,lewis,5721,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-10-01,f,,
19900 days,krista,ruiz,2255,_universidad_de_palermo,diseño_de_imagen_y_sonido,2020-01-16,f,,
8726 days,megan,bishop,1854,universidad_nacional_de_tres_de_febrero,agronomía,2020-03-18,f,,
37368 days,jordan,ortiz,7620,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-01-30,m,,
28852 days,tonya,jordan,7212,_universidad_de_palermo,actuario_,2020-02-19,f,,
28164 days,melissa,cox,1623,universidad_nacional_de_tres_de_febrero,actuario_,2020-02-19,f,,
39723 days,kristen,evans,1876,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-08-10,f,,
41179 days,james,baker,7637,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-12-30,m,,
9142 days,stephen,bender,6457,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-04-16,m,,
34203 days,tracy,hall,6463,_universidad_de_palermo,licenciatura_en_artes,2020-08-21,f,,
18971 days,jennifer,carroll,8307,universidad_nacional_de_tres_de_febrero,actuario_,2020-05-26,f,,
40589 days,patricia,solis,3116,_universidad_de_palermo,medicina,2020-07-14,f,,
12300 days,kevin,james,3416,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-02-09,m,,
23780 days,stephanie,brown,5529,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-05-31,f,,
35497 days,kimberly,vargas,3511,_universidad_de_palermo,licenciatura_en_ciencias_de_la_computación,2020-11-22,f,,
37198 days,thomas,terry,7600,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-11-24,m,,
12079 days,michelle,lopez,1825,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-02-19,f,,
43014 days,michael,bell,6535,_universidad_de_palermo,medicina,2020-06-02,m,,
39885 days,gina,perry,6075,_universidad_de_palermo,medicina,2020-03-24,f,,
18935 days,raymond,moran,5773,_universidad_de_palermo,agronomía,2020-07-24,m,,
30792 days,isaac,johnson,7501,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-07-13,m,,
14291 days,janet,conley,1618,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-06-12,f,,
39082 days,virginia,maddox,3240,_universidad_de_palermo,licenciatura_en_ciencias_ambientales,2020-12-08,f,,
33898 days,kevin,morris,2618,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-08-08,m,,
9387 days,mary,russell,3197,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-09-03,f,,
35664 days,kevin,nguyen,5873,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-09-24,m,,
14871 days,jose,leblanc,7005,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-03-16,m,,
20452 days,kaylee,bishop,3362,_universidad_de_palermo,ciencias_veterinarias,2020-07-06,f,,
19177 days,michael,house,7533,_universidad_de_palermo,ciencias_veterinarias,2020-11-23,m,,
37596 days,william,miller,9421,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-09-02,m,,
30950 days,mark,sanders,2761,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-07-08,m,,
40644 days,michael,henry,3113,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-09-27,m,,
41450 days,victor,martin,6516,_universidad_de_palermo,licenciatura_en_administración_,2020-01-21,m,,
37739 days,arthur,hudson,5474,universidad_nacional_de_tres_de_febrero,contador_público_,2020-01-23,m,,
42028 days,kelly,pugh,5779,universidad_nacional_de_tres_de_febrero,arquitectura,2020-12-14,f,,
35928 days,beth,gonzales,5551,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-12-17,f,,
25434 days,terrance,miller,3085,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-03-26,m,,
34779 days,mary,lin,3432,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-05-19,f,,
20968 days,zachary,taylor,1678,_universidad_de_palermo,técnico_para_bioterios_,2020-09-01,m,,
22470 days,marc,werner,2119,_universidad_de_palermo,arquitectura,2020-01-12,m,,
15487 days,mary,wolf,2248,_universidad_de_palermo,bioquímica,2020-07-11,f,,
34363 days,katherine,knapp,1602,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-06-03,f,,
38618 days,joanne,phillips,7225,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-02-17,f,,
39749 days,april,salazar,6216,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-08-29,f,,
38326 days,david,jenkins,8103,_universidad_de_palermo,licenciatura_en_psicología,2020-06-01,m,,
40370 days,casey,combs,2401,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,2020-03-03,m,,
25519 days,alice,evans,3072,_universidad_de_palermo,licenciatura_en_sociología_,2020-04-24,f,,
25699 days,michael,brown,4723,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-11-05,m,,
14915 days,joshua,cobb,2505,_universidad_de_palermo,licenciatura_en_sociología_,2020-09-20,m,,
8338 days,mrs.,hannah,3416,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-04-27,f,,
38100 days,keith,johnson,1878,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-07-22,m,,
37106 days,ann,norris,7503,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-05-04,f,,
30926 days,desiree,berg,9303,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-10-26,f,,
16314 days,heather,carter,5736,_universidad_de_palermo,actuario_,2020-02-13,f,,
39777 days,daniel,york,4518,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-08-21,m,,
20418 days,richard,butler,8500,universidad_nacional_de_tres_de_febrero,contador_público_,2020-03-07,m,,
25693 days,sandra,mendoza,2754,universidad_nacional_de_tres_de_febrero,diseño_industrial,2020-07-07,f,,
37865 days,charles,fisher,5381,_universidad_de_palermo,ingeniería_en_informática,2020-10-31,m,,
19257 days,maria,allison,7107,_universidad_de_palermo,técnico_para_bioterios_,2020-01-25,f,,
13558 days,jessica,collier,3214,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,2020-04-23,f,,
24709 days,leah,hanson,3514,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,2020-08-31,f,,
32475 days,holly,morris,6387,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo_,2020-10-14,f,,
40184 days,andrea,sullivan,1653,universidad_nacional_de_tres_de_febrero,bioquímica,2020-04-15,f,,
33522 days,patricia,walker,1858,universidad_nacional_de_tres_de_febrero,ingeniería_en_informática,2020-07-07,f,,
29317 days,justin,stewart,5592,_universidad_de_palermo,ciencias_veterinarias,2020-12-27,m,,
20201 days,thomas,farrell,3340,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-12-02,m,,
41401 days,john,sullivan,3466,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-09-30,m,,
17531 days,allen,hicks,6313,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-12-07,m,,
31439 days,corey,barber,3428,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-01-21,m,,
37570 days,kristen,mcgee,1619,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-05-29,f,,
42633 days,april,duarte,2126,_universidad_de_palermo,técnico_para_bioterios_,2020-07-24,f,,
17482 days,michael,jones,3036,universidad_nacional_de_tres_de_febrero,farmacia,2020-09-25,m,,
30330 days,jeff,gregory,1879,_universidad_de_palermo,licenciatura_en_ciencia_y_tecnología_de_alimentos,2020-12-15,m,,
20354 days,yvonne,mcdaniel,8175,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,2020-12-25,f,,
21098 days,regina,carter,1688,universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,2020-05-23,f,,
12430 days,hannah,brown,3180,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-07-07,f,,
31889 days,michael,caldwell,6471,_universidad_de_palermo,medicina,2020-02-01,m,,
33992 days,christopher,park,8111,universidad_nacional_de_tres_de_febrero,ingeniería_mecánica,2020-02-09,m,,
44019 days,adam,rodriguez,3361,_universidad_de_palermo,licenciatura_en_producción_de_bioimagenes,2020-01-29,m,,
15942 days,mary,smith,1655,_universidad_de_palermo,licenciatura_en_sociología_,2020-01-24,f,,
25201 days,timothy,walker,1657,_universidad_de_palermo,licenciatura_en_administración_,2020-02-03,m,,
11657 days,denise,fox,3730,universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,2020-03-04,f,,
26462 days,rachel,jackson,1842,universidad_nacional_de_tres_de_febrero,actuario_,2020-04-10,f,,
11777 days,emily,adams,2631,_universidad_de_palermo,técnico_para_bioterios_,2020-06-17,f,,
16196 days,shannon,nguyen,9217,_universidad_de_palermo,bioquímica,2020-12-01,f,,
22915 days,angelica,rivera,5565,_universidad_de_palermo,medicina,2020-01-25,f,,
28343 days,joseph,martinez,2743,_universidad_de_palermo,actuario_,2020-05-14,m,,
22445 days,kristine,rivera,2806,universidad_nacional_de_tres_de_febrero,arquitectura,2020-03-15,f,,
20657 days,david,roberts,1686,_universidad_de_palermo,agronomía,2020-12-16,m,,
37655 days,jamie,rose,5759,_universidad_de_palermo,licenciatura_en_kinesiología_y_fisiatría,2020-10-18,m,,
24420 days,erik,johnson,8370,universidad_nacional_de_tres_de_febrero,técnico_para_bioterios_,2020-11-07,m,,
25831 days,jordan,caldwell,2609,universidad_nacional_de_tres_de_febrero,licenciatura_en_terapia_ocupacional,2020-11-04,m,,
26902 days,sandra,scott,6474,_universidad_de_palermo,técnico_para_bioterios_,2020-03-26,f,,
34919 days,daniel,patterson,8148,_universidad_de_palermo,licenciatura_en_ciencias_antropológicas,2020-12-13,m,,
34036 days,steven,roach,3540,_universidad_de_palermo,licenciatura_en_ciencias_geológicas,2020-04-15,m,,
36314 days,thomas,young,9421,_universidad_de_palermo,diseño_industrial,2020-04-12,m,,
11209 days,andrew,rhodes,3188,universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,2020-04-14,m,,
33183 days,crystal,martin,4516,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-06-10,f,,
9968 days,andrew,savage,4182,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-12-05,m,,
22320 days,julie,brown,4616,universidad_nacional_de_tres_de_febrero,arquitectura,2020-01-22,f,,
31773 days,mr.,matthew,1879,_universidad_de_palermo,licenciatura_en_gestión_de_agroalimentos,2020-11-17,m,,
9684 days,robert,smith,1661,universidad_nacional_de_tres_de_febrero,bioquímica,2020-11-24,m,,
38427 days,mariah,nelson,2761,universidad_nacional_de_tres_de_febrero,licenciatura_en_planificación_y_diseño_del_paisaje,2020-08-04,f,,
8689 days,morgan,howard,2456,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_política_,2020-04-24,f,,
19307 days,cristina,allen,8400,_universidad_de_palermo,ingeniería_mecánica,2020-12-11,f,,
15606 days,joshua,taylor,3164,universidad_nacional_de_tres_de_febrero,licenciatura_en_relaciones_del_trabajo_,2020-01-17,m,,
21689 days,amber,walters,2248,_universidad_de_palermo,medicina,2020-11-22,f,,
40537 days,angela,aguilar,8504,universidad_nacional_de_tres_de_febrero,bioquímica,2020-04-06,f,,
35367 days,donald,powell,7613,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-04-23,m,,
14360 days,dominic,hanna,4431,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-01-10,m,,
38588 days,amy,hall,6051,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,2020-04-29,f,,
29898 days,gina,lewis,5401,_universidad_de_palermo,diseño_de_imagen_y_sonido,2020-04-29,f,,
43346 days,tanner,fleming,1774,_universidad_de_palermo,licenciatura_en_planificación_y_diseño_del_paisaje,2020-07-08,m,,
22977 days,cory,smith,6417,_universidad_de_palermo,licenciatura_en_musicoterapia,2020-03-15,m,,
29202 days,jamie,johnson,3466,_universidad_de_palermo,licenciatura_en_sociología_,2020-06-16,f,,
11254 days,casey,randolph,2919,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,2020-07-20,m,,
16312 days,kelly,bowen,5503,_universidad_de_palermo,técnico_para_bioterios_,2020-07-22,m,,
31007 days,christopher,burgess,6400,universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,2020-05-09,m,,
33498 days,dennis,schmidt,1889,_universidad_de_palermo,agronomía,2020-11-19,m,,
27813 days,teresa,hansen,6507,universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,2020-06-13,f,,
34195 days,shelby,reese,8117,universidad_nacional_de_tres_de_febrero,licenciatura_en_musicoterapia,2020-06-04,f,,
31225 days,benjamin,short,3514,universidad_nacional_de_tres_de_febrero,licenciatura_en_kinesiología_y_fisiatría,2020-01-30,m,,
41574 days,thomas,day,1731,_universidad_de_palermo,ciencias_veterinarias,2020-01-09,m,,
12691 days,erin,lee,3318,universidad_nacional_de_tres_de_febrero,licenciatura_en_administración_,2020-07-19,f,,
40857 days,michael,kirby,1774,universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_geológicas,2020-09-06,m,,
38253 days,leslie,walsh,6535,universidad_nacional_de_tres_de_febrero,licenciatura_en_kinesiología_y_fisiatría,2020-02-16,f,,
37147 days,heather,randall,6507,universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,2020-02-24,f,,
25750 days,maria,jordan,2711,_universidad_de_palermo,agronomía,2020-07-22,f,,
30184 days,thomas,freeman,3445,universidad_nacional_de_tres_de_febrero,licenciatura_en_sociología_,2020-12-08,m,,
32918 days,kyle,newton,5575,_universidad_de_palermo,licenciatura_en_relaciones_del_trabajo_,2020-12-26,m,,
